country,sex,year,own_account_workers_b
hnd,m,1994,37.900001525878906
hnd,f,1994,37.70000076293945
hnd,mf,1995,36.70000076293945
hnd,m,1995,35.29999923706055
hnd,f,1995,39.79999923706055
hnd,mf,1996,36.20000076293945
hnd,m,1996,34.70000076293945
hnd,f,1996,39.400001525878906
hnd,mf,1997,36.79999923706055
hnd,m,1997,35.599998474121094
hnd,f,1997,39.099998474121094
hnd,mf,1998,35.79999923706055
hnd,m,1998,34.099998474121094
hnd,f,1998,39.20000076293945
hnd,mf,1999,36.20000076293945
hnd,m,1999,34.70000076293945
hnd,f,1999,39.0
hnd,mf,2001,35.400001525878906
hnd,m,2001,35.20000076293945
hnd,f,2001,35.79999923706055
hnd,mf,2002,38.29999923706055
hnd,m,2002,38.0
hnd,f,2002,39.099998474121094
hnd,mf,2003,39.099998474121094
hnd,m,2003,37.099998474121094
hnd,f,2003,43.0
hnd,mf,2004,36.0
hnd,m,2004,34.70000076293945
hnd,f,2004,38.5
hnd,mf,2005,36.79999923706055
hnd,m,2005,36.5
hnd,f,2005,37.400001525878906
hnd,mf,2006,38.5
hnd,m,2006,37.70000076293945
hnd,f,2006,40.099998474121094
hnd,mf,2007,38.400001525878906
hnd,m,2007,36.900001525878906
hnd,f,2007,41.20000076293945
hnd,mf,2008,38.599998474121094
hnd,m,2008,37.099998474121094
hnd,f,2008,41.400001525878906
hnd,mf,2009,39.5
hnd,m,2009,36.900001525878906
hnd,f,2009,44.5
hnd,mf,2010,40.5
hnd,m,2010,38.0
hnd,f,2010,44.900001525878906
hkg,mf,1993,4.599999904632568
hkg,m,1993,6.400000095367432
hkg,f,1993,1.600000023841858
hkg,mf,1994,4.5
hkg,m,1994,6.199999809265137
hkg,f,1994,1.7000000476837158
hkg,mf,1995,4.800000190734863
hkg,m,1995,6.5
hkg,f,1995,2.0
hkg,mf,1996,4.699999809265137
hkg,m,1996,6.5
hkg,f,1996,1.7999999523162842
hkg,mf,1997,4.400000095367432
hkg,m,1997,6.099999904632568
hkg,f,1997,1.7000000476837158
hkg,mf,1998,4.599999904632568
hkg,m,1998,6.5
hkg,f,1998,1.899999976158142
hkg,mf,1999,5.0
hkg,m,1999,7.099999904632568
hkg,f,1999,2.200000047683716
hkg,mf,2000,5.099999904632568
hkg,m,2000,7.199999809265137
hkg,f,2000,2.200000047683716
hkg,mf,2001,6.199999809265137
hkg,m,2001,9.0
hkg,f,2001,2.5999999046325684
hkg,mf,2002,7.199999809265137
hkg,m,2002,10.300000190734863
hkg,f,2002,3.200000047683716
hkg,mf,2003,7.0
hkg,m,2003,9.899999618530273
hkg,f,2003,3.4000000953674316
hkg,mf,2004,7.0
hkg,m,2004,9.699999809265137
hkg,f,2004,3.700000047683716
hkg,mf,2005,7.0
hkg,m,2005,9.800000190734863
hkg,f,2005,3.5
hkg,mf,2006,7.199999809265137
hkg,m,2006,10.199999809265137
hkg,f,2006,3.5999999046325684
hkg,mf,2007,6.599999904632568
hkg,m,2007,9.5
hkg,f,2007,3.299999952316284
hkg,mf,2008,6.900000095367432
hkg,m,2008,9.800000190734863
hkg,f,2008,3.5999999046325684
hkg,mf,2009,6.900000095367432
hkg,m,2009,9.899999618530273
hkg,f,2009,3.700000047683716
hkg,mf,2010,6.0
hkg,m,2010,8.600000381469727
hkg,f,2010,3.0999999046325684
hkg,mf,2011,6.099999904632568
hkg,m,2011,8.699999809265137
hkg,f,2011,3.299999952316284
hkg,mf,2012,6.5
hkg,m,2012,9.300000190734863
hkg,f,2012,3.5
hkg,mf,2013,6.5
hkg,m,2013,9.300000190734863
hkg,f,2013,3.5999999046325684
hun,mf,1992,6.0
hun,m,1992,7.099999904632568
hun,f,1992,4.699999809265137
hun,mf,1993,6.400000095367432
hun,m,1993,8.0
hun,f,1993,4.599999904632568
hun,mf,1994,7.0
hun,m,1994,8.600000381469727
hun,f,1994,5.099999904632568
hun,mf,1995,7.699999809265137
hun,m,1995,9.399999618530273
hun,f,1995,5.599999904632568
hun,mf,1996,14.699999809265137
hun,m,1996,18.399999618530273
hun,f,1996,10.0
hun,mf,1997,13.699999809265137
hun,m,1997,17.200000762939453
hun,f,1997,9.300000190734863
hun,mf,1998,12.5
hun,m,1998,15.600000381469727
hun,f,1998,8.800000190734863
hun,mf,1999,11.899999618530273
hun,m,1999,15.0
hun,f,1999,8.199999809265137
hun,mf,2000,9.5
hun,m,2000,11.899999618530273
hun,f,2000,6.5
hun,mf,2001,8.5
hun,m,2001,10.300000190734863
hun,f,2001,6.199999809265137
hun,mf,2002,7.900000095367432
hun,m,2002,9.600000381469727
hun,f,2002,5.800000190734863
hun,mf,2003,7.699999809265137
hun,m,2003,9.5
hun,f,2003,5.5
hun,mf,2004,8.199999809265137
hun,m,2004,10.0
hun,f,2004,6.0
hun,mf,2005,7.400000095367432
hun,m,2005,8.899999618530273
hun,f,2005,5.599999904632568
hun,mf,2006,6.800000190734863
hun,m,2006,8.199999809265137
hun,f,2006,5.0
hun,mf,2007,6.800000190734863
hun,m,2007,7.900000095367432
hun,f,2007,5.300000190734863
hun,mf,2008,6.699999809265137
hun,m,2008,8.100000381469727
hun,f,2008,5.099999904632568
hun,mf,2009,6.900000095367432
hun,m,2009,8.0
hun,f,2009,5.5
hun,mf,2010,6.599999904632568
hun,m,2010,7.800000190734863
hun,f,2010,5.099999904632568
hun,mf,2011,6.400000095367432
hun,m,2011,7.900000095367432
hun,f,2011,4.699999809265137
hun,mf,2012,6.099999904632568
hun,m,2012,7.0
hun,f,2012,5.099999904632568
hun,mf,2013,5.699999809265137
hun,m,2013,6.699999809265137
hun,f,2013,4.599999904632568
hun,mf,2014,5.5
hun,m,2014,6.5
hun,f,2014,4.400000095367432
isl,mf,1980,13.100000381469727
isl,mf,1981,12.5
isl,mf,1982,12.600000381469727
isl,mf,1983,12.5
isl,mf,1984,12.699999809265137
isl,mf,1985,12.5
isl,mf,1986,13.5
isl,mf,1987,15.300000190734863
isl,mf,1988,15.199999809265137
isl,mf,1989,15.0
isl,mf,1990,15.100000381469727
isl,mf,1991,17.799999237060547
isl,m,1991,25.0
isl,f,1991,9.0
isl,mf,1992,16.700000762939453
isl,m,1992,23.100000381469727
isl,f,1992,9.100000381469727
isl,mf,1993,15.199999809265137
isl,m,1993,21.600000381469727
isl,f,1993,7.900000095367432
isl,mf,1994,16.700000762939453
isl,m,1994,24.399999618530273
isl,f,1994,7.900000095367432
isl,mf,1995,11.199999809265137
isl,m,1995,16.299999237060547
isl,f,1995,5.400000095367432
isl,mf,1996,9.800000190734863
isl,m,1996,13.199999809265137
isl,f,1996,6.0
isl,mf,1997,10.899999618530273
isl,m,1997,13.800000190734863
isl,f,1997,7.5
isl,mf,1998,11.800000190734863
isl,m,1998,15.300000190734863
isl,f,1998,7.800000190734863
isl,mf,1999,11.399999618530273
isl,m,1999,14.600000381469727
isl,f,1999,7.699999809265137
isl,mf,2000,10.199999809265137
isl,m,2000,13.300000190734863
isl,f,2000,6.699999809265137
isl,mf,2001,10.5
isl,m,2001,13.899999618530273
isl,f,2001,6.5
isl,mf,2002,10.899999618530273
isl,m,2002,14.600000381469727
isl,f,2002,6.699999809265137
isl,mf,2003,8.899999618530273
isl,m,2003,12.5
isl,f,2003,4.900000095367432
isl,mf,2004,8.600000381469727
isl,m,2004,11.100000381469727
isl,f,2004,5.800000190734863
isl,mf,2005,8.800000190734863
isl,m,2005,12.5
isl,f,2005,4.5
isl,mf,2006,9.399999618530273
isl,m,2006,13.0
isl,f,2006,5.0
isl,mf,2007,8.699999809265137
isl,m,2007,12.0
isl,f,2007,4.699999809265137
isl,mf,2008,7.900000095367432
isl,m,2008,10.5
isl,f,2008,4.800000190734863
isl,mf,2009,7.699999809265137
isl,m,2009,10.100000381469727
isl,f,2009,5.0
isl,mf,2010,8.300000190734863
isl,m,2010,10.5
isl,f,2010,6.0
isl,mf,2011,8.199999809265137
isl,m,2011,10.100000381469727
isl,f,2011,6.099999904632568
isl,mf,2012,8.0
isl,m,2012,9.800000190734863
isl,f,2012,6.099999904632568
isl,mf,2013,8.300000190734863
isl,m,2013,10.399999618530273
isl,f,2013,5.900000095367432
isl,mf,2014,8.399999618530273
isl,m,2014,10.5
isl,f,2014,6.099999904632568
ind,mf,1994,62.400001525878906
ind,m,1994,66.0999984741211
ind,f,1994,53.400001525878906
ind,mf,2000,63.400001525878906
ind,m,2000,67.80000305175781
ind,f,2000,52.599998474121094
ind,mf,2005,60.900001525878906
ind,m,2005,66.9000015258789
ind,f,2005,47.29999923706055
ind,mf,2010,63.900001525878906
ind,m,2010,68.30000305175781
ind,f,2010,51.099998474121094
idn,mf,1997,44.29999923706055
idn,mf,1998,45.900001525878906
idn,mf,1999,45.70000076293945
idn,mf,2000,44.79999923706055
idn,mf,2001,44.29999923706055
idn,m,2001,52.099998474121094
idn,f,2001,31.100000381469727
idn,mf,2002,47.20000076293945
idn,m,2002,54.599998474121094
idn,f,2002,33.900001525878906
idn,mf,2003,45.79999923706055
idn,m,2003,54.70000076293945
idn,f,2003,29.799999237060547
idn,mf,2004,46.5
idn,m,2004,54.400001525878906
idn,f,2004,31.899999618530273
idn,mf,2005,45.29999923706055
idn,m,2005,53.5
idn,f,2005,29.899999618530273
idn,mf,2006,46.20000076293945
idn,m,2006,53.400001525878906
idn,f,2006,32.79999923706055
idn,mf,2007,45.79999923706055
idn,m,2007,52.5
idn,f,2007,34.400001525878906
idn,mf,2008,47.5
idn,mf,2009,46.400001525878906
idn,m,2009,53.599998474121094
idn,f,2009,34.5
idn,mf,2010,44.20000076293945
idn,mf,2011,40.79999923706055
idn,mf,2012,33.900001525878906
idn,mf,2013,17.0
idn,m,2013,17.299999237060547
idn,f,2013,16.600000381469727
irn,mf,1996,35.70000076293945
irn,m,1996,37.900001525878906
irn,f,1996,19.700000762939453
irn,mf,2007,32.400001525878906
irn,m,2007,34.400001525878906
irn,f,2007,23.399999618530273
irn,mf,2008,33.099998474121094
irn,m,2008,35.099998474121094
irn,f,2008,22.700000762939453
irn,mf,2009,32.29999923706055
irn,m,2009,34.099998474121094
irn,f,2009,23.5
irn,mf,2010,32.599998474121094
irn,m,2010,34.70000076293945
irn,f,2010,22.100000381469727
irn,mf,2014,35.400001525878906
irn,m,2014,37.599998474121094
irn,f,2014,22.299999237060547
irl,mf,1980,21.5
irl,mf,1981,20.5
irl,mf,1982,20.799999237060547
irl,mf,1983,17.0
irl,m,1983,22.0
irl,f,1983,5.699999809265137
irl,mf,1984,17.399999618530273
irl,m,1984,22.700000762939453
irl,f,1984,5.400000095367432
irl,mf,1985,16.799999237060547
irl,m,1985,21.899999618530273
irl,f,1985,5.5
irl,mf,1986,17.399999618530273
irl,m,1986,22.799999237060547
irl,f,1986,5.5
irl,mf,1987,16.899999618530273
irl,m,1987,22.600000381469727
irl,f,1987,5.0
irl,mf,1988,17.200000762939453
irl,m,1988,22.799999237060547
irl,f,1988,5.400000095367432
irl,mf,1989,17.100000381469727
irl,m,1989,22.899999618530273
irl,f,1989,5.300000190734863
irl,mf,1990,17.399999618530273
irl,m,1990,23.100000381469727
irl,f,1990,6.0
irl,mf,1991,16.299999237060547
irl,m,1991,21.899999618530273
irl,f,1991,5.5
irl,mf,1992,16.700000762939453
irl,m,1992,22.5
irl,f,1992,6.099999904632568
irl,mf,1993,15.699999809265137
irl,m,1993,21.299999237060547
irl,f,1993,5.900000095367432
irl,mf,1994,15.300000190734863
irl,m,1994,21.299999237060547
irl,f,1994,5.300000190734863
irl,mf,1995,15.0
irl,m,1995,20.700000762939453
irl,f,1995,5.400000095367432
irl,mf,1996,14.699999809265137
irl,m,1996,20.299999237060547
irl,f,1996,5.800000190734863
irl,mf,1997,14.100000381469727
irl,m,1997,19.799999237060547
irl,f,1997,5.099999904632568
irl,mf,1998,12.800000190734863
irl,m,1998,18.100000381469727
irl,f,1998,4.699999809265137
irl,mf,1999,12.100000381469727
irl,m,1999,17.200000762939453
irl,f,1999,4.599999904632568
irl,mf,2000,11.899999618530273
irl,m,2000,16.899999618530273
irl,f,2000,4.5
irl,mf,2001,11.300000190734863
irl,m,2001,16.399999618530273
irl,f,2001,4.0
irl,mf,2002,11.199999809265137
irl,m,2002,16.399999618530273
irl,f,2002,4.0
irl,mf,2003,10.899999618530273
irl,m,2003,15.899999618530273
irl,f,2003,4.0
irl,mf,2004,11.399999618530273
irl,m,2004,16.600000381469727
irl,f,2004,4.199999809265137
irl,mf,2005,10.699999809265137
irl,m,2005,15.699999809265137
irl,f,2005,3.9000000953674316
irl,mf,2006,10.199999809265137
irl,m,2006,15.100000381469727
irl,f,2006,3.5999999046325684
irl,mf,2007,10.5
irl,m,2007,15.5
irl,f,2007,3.9000000953674316
irl,mf,2008,11.0
irl,m,2008,16.299999237060547
irl,f,2008,4.400000095367432
irl,mf,2009,11.300000190734863
irl,m,2009,17.299999237060547
irl,f,2009,4.199999809265137
irl,mf,2010,11.100000381469727
irl,m,2010,16.700000762939453
irl,f,2010,4.5
irl,mf,2011,11.0
irl,m,2011,16.700000762939453
irl,f,2011,4.5
irl,mf,2012,11.0
irl,m,2012,16.799999237060547
irl,f,2012,4.400000095367432
irl,mf,2013,11.899999618530273
irl,m,2013,17.899999618530273
irl,f,2013,4.800000190734863
irl,mf,2014,11.899999618530273
irl,m,2014,17.799999237060547
irl,f,2014,5.0
imn,mf,2001,10.100000381469727
imn,m,2001,14.199999809265137
imn,f,2001,5.300000190734863
isr,mf,1995,14.699999809265137
isr,m,1995,19.100000381469727
isr,f,1995,8.899999618530273
isr,mf,1996,15.199999809265137
isr,m,1996,19.799999237060547
isr,f,1996,9.199999809265137
isr,mf,1997,14.800000190734863
isr,m,1997,19.5
isr,f,1997,8.699999809265137
isr,mf,1998,14.5
isr,m,1998,19.299999237060547
isr,f,1998,8.399999618530273
isr,mf,1999,14.600000381469727
isr,m,1999,19.200000762939453
isr,f,1999,9.0
isr,mf,2000,13.699999809265137
isr,m,2000,18.100000381469727
isr,f,2000,8.5
isr,mf,2001,13.0
isr,m,2001,17.399999618530273
isr,f,2001,7.699999809265137
isr,mf,2002,13.100000381469727
isr,m,2002,17.399999618530273
isr,f,2002,8.0
isr,mf,2003,13.300000190734863
isr,m,2003,17.799999237060547
isr,f,2003,8.100000381469727
isr,mf,2004,12.800000190734863
isr,m,2004,17.0
isr,f,2004,7.800000190734863
isr,mf,2005,12.800000190734863
isr,m,2005,17.200000762939453
isr,f,2005,7.599999904632568
isr,mf,2006,12.899999618530273
isr,m,2006,17.0
isr,f,2006,8.100000381469727
isr,mf,2007,12.5
isr,m,2007,16.5
isr,f,2007,7.800000190734863
isr,mf,2008,12.5
isr,m,2008,16.600000381469727
isr,f,2008,7.699999809265137
isr,mf,2009,12.699999809265137
isr,m,2009,17.0
isr,f,2009,7.900000095367432
isr,mf,2010,12.600000381469727
isr,m,2010,16.799999237060547
isr,f,2010,7.699999809265137
isr,mf,2011,12.5
isr,m,2011,16.399999618530273
isr,f,2011,8.100000381469727
isr,mf,2012,12.600000381469727
isr,m,2012,16.100000381469727
isr,f,2012,8.5
isr,mf,2013,12.5
isr,m,2013,15.699999809265137
isr,f,2013,8.800000190734863
ita,mf,1980,23.299999237060547
ita,m,1980,26.700000762939453
ita,f,1980,16.0
ita,mf,1981,23.5
ita,m,1981,27.299999237060547
ita,f,1981,15.699999809265137
ita,mf,1982,23.600000381469727
ita,m,1982,27.399999618530273
ita,f,1982,15.800000190734863
ita,mf,1983,22.899999618530273
ita,m,1983,26.399999618530273
ita,f,1983,15.600000381469727
ita,mf,1984,23.5
ita,m,1984,27.100000381469727
ita,f,1984,16.100000381469727
ita,mf,1985,23.100000381469727
ita,m,1985,26.700000762939453
ita,f,1985,15.5
ita,mf,1986,22.799999237060547
ita,m,1986,26.299999237060547
ita,f,1986,15.600000381469727
ita,mf,1987,23.399999618530273
ita,m,1987,27.100000381469727
ita,f,1987,16.0
ita,mf,1988,23.600000381469727
ita,m,1988,27.299999237060547
ita,f,1988,16.200000762939453
ita,mf,1989,23.600000381469727
ita,m,1989,27.399999618530273
ita,f,1989,16.399999618530273
ita,mf,1990,23.299999237060547
ita,m,1990,27.100000381469727
ita,f,1990,16.100000381469727
ita,mf,1991,23.299999237060547
ita,m,1991,27.0
ita,f,1991,16.399999618530273
ita,mf,1992,10.600000381469727
ita,m,1992,12.300000190734863
ita,f,1992,7.5
ita,mf,1993,11.800000190734863
ita,m,1993,13.600000381469727
ita,f,1993,8.399999618530273
ita,mf,1994,11.800000190734863
ita,m,1994,13.600000381469727
ita,f,1994,8.399999618530273
ita,mf,1995,11.800000190734863
ita,m,1995,13.699999809265137
ita,f,1995,8.300000190734863
ita,mf,1996,11.899999618530273
ita,m,1996,14.0
ita,f,1996,8.100000381469727
ita,mf,1997,11.899999618530273
ita,m,1997,13.800000190734863
ita,f,1997,8.300000190734863
ita,mf,1998,12.0
ita,m,1998,14.0
ita,f,1998,8.5
ita,mf,1999,11.800000190734863
ita,m,1999,13.800000190734863
ita,f,1999,8.5
ita,mf,2000,11.399999618530273
ita,m,2000,13.600000381469727
ita,f,2000,7.800000190734863
ita,mf,2001,11.5
ita,m,2001,13.600000381469727
ita,f,2001,7.900000095367432
ita,mf,2002,11.199999809265137
ita,m,2002,13.399999618530273
ita,f,2002,7.699999809265137
ita,mf,2003,10.899999618530273
ita,m,2003,13.100000381469727
ita,f,2003,7.400000095367432
ita,mf,2004,18.200000762939453
ita,m,2004,20.700000762939453
ita,f,2004,14.300000190734863
ita,mf,2005,17.700000762939453
ita,m,2005,20.200000762939453
ita,f,2005,13.800000190734863
ita,mf,2006,17.5
ita,m,2006,19.899999618530273
ita,f,2006,13.699999809265137
ita,mf,2007,17.299999237060547
ita,m,2007,19.799999237060547
ita,f,2007,13.5
ita,mf,2008,16.799999237060547
ita,m,2008,19.399999618530273
ita,f,2008,13.0
ita,mf,2009,16.600000381469727
ita,m,2009,19.399999618530273
ita,f,2009,12.600000381469727
ita,mf,2010,17.0
ita,m,2010,19.899999618530273
ita,f,2010,12.600000381469727
ita,mf,2011,16.799999237060547
ita,m,2011,19.799999237060547
ita,f,2011,12.399999618530273
ita,mf,2012,16.799999237060547
ita,m,2012,19.899999618530273
ita,f,2012,12.5
ita,mf,2013,16.5
ita,m,2013,19.600000381469727
ita,f,2013,12.100000381469727
ita,mf,2014,16.700000762939453
ita,m,2014,19.5
ita,f,2014,12.800000190734863
jam,mf,1991,39.20000076293945
jam,m,1991,43.900001525878906
jam,f,1991,33.0
jam,mf,1992,39.0
jam,m,1992,43.599998474121094
jam,f,1992,32.900001525878906
jam,mf,1993,37.400001525878906
jam,m,1993,41.79999923706055
jam,f,1993,31.799999237060547
jam,mf,1994,36.5
jam,m,1994,40.599998474121094
jam,f,1994,31.200000762939453
jam,mf,1995,34.400001525878906
jam,m,1995,38.900001525878906
jam,f,1995,28.5
jam,mf,1996,35.20000076293945
jam,m,1996,39.599998474121094
jam,f,1996,29.200000762939453
jam,mf,1997,34.599998474121094
jam,m,1997,39.099998474121094
jam,f,1997,28.399999618530273
jam,mf,1998,35.400001525878906
jam,m,1998,40.20000076293945
jam,f,1998,28.799999237060547
jam,mf,1999,35.70000076293945
jam,m,1999,39.70000076293945
jam,f,1999,29.799999237060547
jam,mf,2000,35.900001525878906
jam,m,2000,40.0
jam,f,2000,29.899999618530273
jam,mf,2001,35.20000076293945
jam,m,2001,39.099998474121094
jam,f,2001,29.600000381469727
jam,mf,2002,34.400001525878906
jam,m,2002,39.400001525878906
jam,f,2002,27.399999618530273
jam,mf,2003,34.5
jam,m,2003,39.20000076293945
jam,f,2003,27.899999618530273
jam,mf,2004,34.79999923706055
jam,m,2004,38.29999923706055
jam,f,2004,30.0
jam,mf,2005,33.29999923706055
jam,m,2005,36.70000076293945
jam,f,2005,28.600000381469727
jam,mf,2006,34.20000076293945
jam,m,2006,37.900001525878906
jam,f,2006,29.200000762939453
jam,mf,2007,32.20000076293945
jam,m,2007,36.099998474121094
jam,f,2007,26.899999618530273
jam,mf,2008,35.29999923706055
jam,m,2008,40.29999923706055
jam,f,2008,28.899999618530273
jam,mf,2011,35.900001525878906
jam,m,2011,41.5
jam,f,2011,28.600000381469727
jam,mf,2012,36.5
jam,m,2012,42.099998474121094
jam,f,2012,29.0
jpn,mf,1980,17.200000762939453
jpn,m,1980,19.399999618530273
jpn,f,1980,13.699999809265137
jpn,mf,1981,16.899999618530273
jpn,m,1981,19.200000762939453
jpn,f,1981,13.199999809265137
jpn,mf,1982,16.700000762939453
jpn,m,1982,18.799999237060547
jpn,f,1982,13.5
jpn,mf,1983,16.399999618530273
jpn,m,1983,18.299999237060547
jpn,f,1983,13.300000190734863
jpn,mf,1984,15.899999618530273
jpn,m,1984,17.899999618530273
jpn,f,1984,13.0
jpn,mf,1985,15.800000190734863
jpn,m,1985,17.899999618530273
jpn,f,1985,12.5
jpn,mf,1986,15.600000381469727
jpn,m,1986,17.799999237060547
jpn,f,1986,12.300000190734863
jpn,mf,1987,15.5
jpn,m,1987,17.799999237060547
jpn,f,1987,12.0
jpn,mf,1988,15.100000381469727
jpn,m,1988,17.399999618530273
jpn,f,1988,11.800000190734863
jpn,mf,1989,14.600000381469727
jpn,m,1989,16.799999237060547
jpn,f,1989,11.399999618530273
jpn,mf,1990,14.100000381469727
jpn,m,1990,16.299999237060547
jpn,f,1990,10.699999809265137
jpn,mf,1991,13.5
jpn,m,1991,15.699999809265137
jpn,f,1991,10.199999809265137
jpn,mf,1992,13.100000381469727
jpn,m,1992,15.199999809265137
jpn,f,1992,10.0
jpn,mf,1993,12.600000381469727
jpn,m,1993,14.600000381469727
jpn,f,1993,9.600000381469727
jpn,mf,1994,12.300000190734863
jpn,m,1994,14.5
jpn,f,1994,9.199999809265137
jpn,mf,1995,12.100000381469727
jpn,m,1995,14.300000190734863
jpn,f,1995,9.0
jpn,mf,1996,11.800000190734863
jpn,m,1996,14.100000381469727
jpn,f,1996,8.5
jpn,mf,1997,11.800000190734863
jpn,m,1997,14.100000381469727
jpn,f,1997,8.399999618530273
jpn,mf,1998,11.699999809265137
jpn,m,1998,13.899999618530273
jpn,f,1998,8.399999618530273
jpn,mf,1999,11.699999809265137
jpn,m,1999,14.0
jpn,f,1999,8.199999809265137
jpn,mf,2000,11.300000190734863
jpn,m,2000,13.800000190734863
jpn,f,2000,7.800000190734863
jpn,mf,2001,10.800000190734863
jpn,m,2001,13.399999618530273
jpn,f,2001,7.099999904632568
jpn,mf,2002,10.600000381469727
jpn,m,2002,13.199999809265137
jpn,f,2002,6.699999809265137
jpn,mf,2003,10.399999618530273
jpn,m,2003,13.100000381469727
jpn,f,2003,6.599999904632568
jpn,mf,2004,10.399999618530273
jpn,m,2004,13.100000381469727
jpn,f,2004,6.5
jpn,mf,2005,10.199999809265137
jpn,m,2005,13.0
jpn,f,2005,6.300000190734863
jpn,mf,2006,9.899999618530273
jpn,m,2006,12.699999809265137
jpn,f,2006,6.0
jpn,mf,2007,9.699999809265137
jpn,m,2007,12.399999618530273
jpn,f,2007,5.800000190734863
jpn,mf,2008,9.5
jpn,m,2008,12.300000190734863
jpn,f,2008,5.599999904632568
jpn,mf,2009,9.5
jpn,m,2009,12.199999809265137
jpn,f,2009,5.699999809265137
jpn,mf,2010,9.300000190734863
jpn,m,2010,12.0
jpn,f,2010,5.5
jpn,mf,2011,9.0
jpn,m,2011,11.600000381469727
jpn,f,2011,5.300000190734863
jpn,mf,2012,8.899999618530273
jpn,m,2012,11.600000381469727
jpn,f,2012,5.300000190734863
jpn,mf,2013,8.800000190734863
jpn,m,2013,11.5
jpn,f,2013,5.099999904632568
jor,mf,2000,9.899999618530273
jor,m,2000,11.0
jor,f,2000,3.5
jor,mf,2001,11.399999618530273
jor,m,2001,12.5
jor,f,2001,4.5
jor,mf,2002,10.399999618530273
jor,m,2002,11.399999618530273
jor,f,2002,5.0
jor,mf,2003,9.5
jor,m,2003,10.399999618530273
jor,f,2003,3.5999999046325684
jor,mf,2004,8.800000190734863
jor,m,2004,10.300000190734863
jor,f,2004,1.5
jor,mf,2005,10.100000381469727
jor,m,2005,11.0
jor,f,2005,3.299999952316284
jor,mf,2006,9.399999618530273
jor,m,2006,10.399999618530273
jor,f,2006,3.299999952316284
jor,mf,2007,8.300000190734863
